id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,catalogue_num
natmn178,Unbekannt,,NN,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn178.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn178.krn,natmn178.krn,kern,68ec6393db554bd160db79a7b3e71649,Helmut Schaffrath,C0000
natmn179,Zhai cai Xiaodiao,,Guizhou,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Tanzlied, Xiaodiao",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn179.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn179.krn,natmn179.krn,kern,78ff10b5a3504a0e55f9cf1e1d1b6992,Helmut Schaffrath,C0000
natmn180,He bian ge,,"Guizhou, Congjiang (Sdwesten)",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Liebeslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn180.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn180.krn,natmn180.krn,kern,3955833232a2d9f33fded7019115f478,Helmut Schaffrath,C0217B
natmn181,Salazu renmin bashenfan,,Qinghai Xiunhua,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn181.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn181.krn,natmn181.krn,kern,16d28f2833b20bd08db95c323a09c4fb,Helmut Schaffrath,S4647
natmn182,Ga laohan,,"Ningxia, Tongxin",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Jiuqu (aber kein Trinklied!),,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn182.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn182.krn,natmn182.krn,kern,c8d9b42bf8cf0f44492754cb61100884,Helmut Schaffrath,C0491
natmn183,Nai niudu ge,,Gansu,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Xiaodiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn183.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn183.krn,natmn183.krn,kern,2600a727f58977db37e865eabf9d0303,Helmut Schaffrath,C1150
natmn184,Alamuhan,,Xinjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn184.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn184.krn,natmn184.krn,kern,d4a6415281ba0e92de1de3e4a61296ce,Helmut Schaffrath,C1154
natmn185,Ni song wo yizhi meigui hua,,Xinjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn185.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn185.krn,natmn185.krn,kern,c2f587537de96fbcb30d8baf086190f0,Helmut Schaffrath,C1155
natmn186,Wo de hua er,,"Xinjiang, Yili(Nordwesten)",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Qingge Tanzlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn186.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn186.krn,natmn186.krn,kern,65574f6181b5cc8f48ac5c729ff42ae3,Helmut Schaffrath,C0433
natmn187,Meilide gu niang ,,"Xinjiang, Yili",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn187.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn187.krn,natmn187.krn,kern,2959693e6d8aa2b939fc8f93bce02ae6,Helmut Schaffrath,C0432
natmn188,Gadameiling,,"Mongulei, Zelimumeng",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Duan diao; xu shi ge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn188.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn188.krn,natmn188.krn,kern,cb0212ca2d0058fe122c980c7f460124,Helmut Schaffrath,C0184
natmn189,Mu ge,,"Mongolei, Chaowudameng",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Muge, Chang diao",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn189.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn189.krn,natmn189.krn,kern,b02d5b511c85c296af16fb158b068e99,Helmut Schaffrath,C0194
natmn190,Senjidema,,"Mongolei, Erduos",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Tanzlied, Duan ge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn190.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn190.krn,natmn190.krn,kern,cb581b19f56df5efa5c043e7966d16f7,Helmut Schaffrath,C0187
natmn191,Daolaji,,"Jilin, Yangbian",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"Wuge, Natur ( Pflanze )",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn191.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn191.krn,natmn191.krn,kern,bfda2fb79bfa7eb4413ab9c4f521c687,Helmut Schaffrath,C0283
natmn192,Nongfu da tu,,Heilongjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn192.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn192.krn,natmn192.krn,kern,6c204615c7f101594e9d49eced28df2a,Helmut Schaffrath,C1167
natmn193,Shouliede gege huilai,,Heilongjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn193.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn193.krn,natmn193.krn,kern,05b78f8d9ce474fa0a6381e3846744ca,Helmut Schaffrath,C1168
natmn194,Linzhong laile bai qunzi,,"Guangxi, Debao",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quintuple,,,,False,True,"Shange, Beilu shange",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn194.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn194.krn,natmn194.krn,kern,b557f212ecbaab9d6424d1c9cb71e20e,Helmut Schaffrath,C1174
natmn195,Amaleihuo,,"Tibet, Lasa",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn195.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn195.krn,natmn195.krn,kern,bec2ab9a0167ae3262181814bd32e31c,Helmut Schaffrath,C0235
natmn196,Nianqing de pengyou,,"Tibet, Rikeze(Sdwesten)",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Jiuge, Trinklied; Schnapslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn196.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn196.krn,natmn196.krn,kern,1cff22efd9ac67577d1dd984f4fda34d,Helmut Schaffrath,C0238
natmn197,Wo shi rikeze ren,,"Tibet, Rikeze",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Wuge, Duixie",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn197.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn197.krn,natmn197.krn,kern,9d956db3791200c3bc7db71d7e450370,Helmut Schaffrath,C1175
natmn198,Zhai cai Xiaodiao,,"Asia, China,Guizhou",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Tanzlied, Xiaodiao",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn198.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn198.krn,natmn198.krn,kern,07d3b018b71a065098ff8aca29c23aac,Helmut Schaffrath,C0000
natmn199,Gechang meili de jiaxiang,,Guizhou,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Shange, Feige",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn199.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn199.krn,natmn199.krn,kern,5873a8093b8bcb9f5fe6c4ba29bef2a8,Helmut Schaffrath,C1157
natmn200,Jiu bu chang ge wangji ge,,"Guizhou, Xiuwen",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao (nicht: Shange wie angegeben!),,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn200.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn200.krn,natmn200.krn,kern,1dba10fd63b3a2aae0f5fd744bb43e5b,Helmut Schaffrath,C0219
natmn201,Xiao shanyang (1),,"Guizhou, Liping",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Shange? Tong sheng da Shange; Kinderlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn201.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn201.krn,natmn201.krn,kern,fb5a56e489bc69f08bd3db81150b10a2,Helmut Schaffrath,C0218A
natmn202,Xiao shanyang (2),,Guizhou,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Shange? Tong sheng da Shange; Kinderlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn202.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn202.krn,natmn202.krn,kern,ec309f024e6dc9ef71f5c01d03318873,Helmut Schaffrath,C0218B
natmn203,Cai diao,,"Yunnan, Kunming",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Dui hua; Raetsel- Spiel; Kinderlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn203.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn203.krn,natmn203.krn,kern,1ffbf812d15d81e128e8f9c0a437d046,Helmut Schaffrath,C0145
natmn204,Tiaoyue ge,,Yunnan,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quintuple,,,,False,True,Wuge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn204.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn204.krn,natmn204.krn,kern,4c3d946d3ce4791071157d8d7e8286a4,Helmut Schaffrath,C1162
natmn205,Eryuan xishan baizu duichang,,Yunnan,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn205.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn205.krn,natmn205.krn,kern,560ad4da8667e24e61bd2fa2a672ea79,Helmut Schaffrath,C1163
natmn206,Zhefang qingge,,"Asia, China,Yunnan",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn206.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn206.krn,natmn206.krn,kern,9456f916303123f08609681d04b00ca8,Helmut Schaffrath,C1164
